trade_date,direction,signal_candle_time,entry_candle_time,signal_index,entry_index,entry_price,orb_high,orb_low,signal_vwap,session_date
2026-07-30,SELL,2026-07-30 14:05:00+05:30,2026-07-30 14:10:00+05:30,58,59,1165.31705,1186.3,1166.2,1177.3976724402646,2026-07-30
2026-07-31,BUY,2026-07-31 09:40:00+05:30,2026-07-31 09:45:00+05:30,5,6,1122.3609,1119.0,1107.2,1114.613656492199,2026-07-31
2026-08-03,BUY,2026-08-03 10:10:00+05:30,2026-08-03 10:15:00+05:30,11,12,1158.67905,1151.2,1138.1,1146.0221494742652,2026-08-03
2026-08-04,SELL,2026-08-04 09:50:00+05:30,2026-08-04 09:55:00+05:30,7,8,1160.4195,1175.7,1161.9,1164.5225946097598,2026-08-04
2026-08-05,SELL,2026-08-05 09:50:00+05:30,2026-08-05 09:55:00+05:30,7,8,1163.6179,1177.5,1165.4,1169.2152121015347,2026-08-05
2026-08-06,SELL,2026-08-06 10:05:00+05:30,2026-08-06 10:10:00+05:30,10,11,1169.11515,1185.8,1170.0,1175.0199025444067,2026-08-06
2026-08-07,BUY,2026-08-07 09:30:00+05:30,2026-08-07 09:35:00+05:30,3,4,1180.69005,1177.7,1155.6,1173.1539770436432,2026-08-07
2026-08-10,BUY,2026-08-10 09:55:00+05:30,2026-08-10 10:00:00+05:30,8,9,1189.9947000000002,1185.0,1175.2,1180.8895706563633,2026-08-10
2026-08-11,BUY,2026-08-11 09:30:00+05:30,2026-08-11 09:35:00+05:30,3,4,1193.7966000000001,1192.6,1183.2,1190.0812303362811,2026-08-11
2026-08-12,BUY,2026-08-12 09:40:00+05:30,2026-08-12 09:45:00+05:30,5,6,1189.69455,1189.0,1183.0,1186.8768729232672,2026-08-12
2026-08-13,SELL,2026-08-13 10:20:00+05:30,2026-08-13 10:25:00+05:30,13,14,1159.32005,1170.0,1161.2,1164.652027017821,2026-08-13
2026-08-13,BUY,2026-08-13 12:20:00+05:30,2026-08-13 12:25:00+05:30,37,38,1170.6850499999998,1170.0,1161.2,1164.465784676933,2026-08-13
2026-08-14,SELL,2026-08-14 10:50:00+05:30,2026-08-14 10:55:00+05:30,19,20,1161.8188,1173.1,1164.1,1167.698667393778,2026-08-14
