trade_date,direction,signal_candle_time,entry_candle_time,signal_index,entry_index,entry_price,orb_high,orb_low,signal_vwap,session_date
2026-04-06,SELL,2026-04-06 09:35:00+05:30,2026-04-06 09:40:00+05:30,4,5,1321.7388,1359.0,1324.2,1331.4767429708065,2026-04-06
2026-04-07,BUY,2026-04-07 15:00:00+05:30,2026-04-07 15:05:00+05:30,69,70,1303.6515,1301.6,1291.1,1297.096759570669,2026-04-07
2026-04-08,BUY,2026-04-08 13:25:00+05:30,2026-04-08 13:30:00+05:30,50,51,1350.17475,1349.0,1326.2,1341.5749104805848,2026-04-08
2026-04-09,SELL,2026-04-09 09:55:00+05:30,2026-04-09 10:00:00+05:30,8,9,1336.0316500000001,1350.0,1338.0,1344.1848524061725,2026-04-09
2026-04-10,BUY,2026-04-10 09:45:00+05:30,2026-04-10 09:50:00+05:30,6,7,1349.17425,1344.5,1331.5,1342.0404877613216,2026-04-10
2026-04-15,BUY,2026-04-15 10:45:00+05:30,2026-04-15 10:50:00+05:30,18,19,1341.6705,1338.9,1334.2,1337.5506787233905,2026-04-15
2026-04-16,SELL,2026-04-16 09:35:00+05:30,2026-04-16 09:40:00+05:30,4,5,1338.7303000000002,1353.8,1340.0,1343.344465017421,2026-04-16
2026-04-17,BUY,2026-04-17 11:05:00+05:30,2026-04-17 11:10:00+05:30,22,23,1357.6785,1351.9,1340.0,1348.925472847668,2026-04-17
2026-04-20,BUY,2026-04-20 10:25:00+05:30,2026-04-20 10:30:00+05:30,14,15,1367.4833999999998,1364.9,1352.8,1360.3394237452833,2026-04-20
2026-04-21,BUY,2026-04-21 11:00:00+05:30,2026-04-21 11:05:00+05:30,21,22,1368.684,1367.7,1359.0,1363.0902029472095,2026-04-21
2026-04-21,SELL,2026-04-21 11:45:00+05:30,2026-04-21 11:50:00+05:30,30,31,1357.62085,1367.7,1359.0,1362.7945068750541,2026-04-21
2026-04-22,BUY,2026-04-22 10:15:00+05:30,2026-04-22 10:20:00+05:30,12,13,1359.4794,1358.0,1350.2,1353.4835531206727,2026-04-22
2026-04-23,SELL,2026-04-23 14:40:00+05:30,2026-04-23 14:45:00+05:30,65,66,1343.02815,1355.5,1344.0,1349.981174993999,2026-04-23
2026-04-24,SELL,2026-04-24 09:40:00+05:30,2026-04-24 09:45:00+05:30,5,6,1335.1321,1345.9,1337.3,1340.4052027495322,2026-04-24
2026-04-27,BUY,2026-04-27 09:50:00+05:30,2026-04-27 09:55:00+05:30,7,8,1337.4684,1331.0,1311.0,1326.076228658239,2026-04-27
2026-04-28,BUY,2026-04-28 09:55:00+05:30,2026-04-28 10:00:00+05:30,8,9,1368.98415,1367.7,1357.0,1363.920240944177,2026-04-28
2026-04-29,BUY,2026-04-29 10:05:00+05:30,2026-04-29 10:10:00+05:30,10,11,1410.4048500000001,1409.5,1391.3,1404.2030568856503,2026-04-29
2026-04-30,SELL,2026-04-30 09:40:00+05:30,2026-04-30 09:45:00+05:30,5,6,1405.99665,1415.9,1407.3,1410.729403775949,2026-04-30
2026-04-30,BUY,2026-04-30 12:25:00+05:30,2026-04-30 12:30:00+05:30,38,39,1417.3083,1415.9,1407.3,1404.8541010817041,2026-04-30
2026-05-04,BUY,2026-05-04 11:10:00+05:30,2026-05-04 11:15:00+05:30,23,24,1448.82405,1446.5,1433.4,1442.8602564178523,2026-05-04
2026-05-05,BUY,2026-05-05 09:30:00+05:30,2026-05-05 09:35:00+05:30,3,4,1471.23525,1469.3,1455.0,1464.9754273526796,2026-05-05
2026-05-05,SELL,2026-05-05 10:30:00+05:30,2026-05-05 10:35:00+05:30,15,16,1451.77375,1469.3,1455.0,1464.0139677715854,2026-05-05
2026-05-06,SELL,2026-05-06 09:55:00+05:30,2026-05-06 10:00:00+05:30,8,9,1461.0691,1473.3,1463.0,1466.4386848065635,2026-05-06
2026-05-06,SELL,2026-05-06 14:35:00+05:30,2026-05-06 14:40:00+05:30,64,65,1444.8772,1473.3,1463.0,1446.8037106172696,2026-05-06
2026-05-07,BUY,2026-05-07 09:40:00+05:30,2026-05-07 09:45:00+05:30,5,6,1443.02115,1442.1,1430.3,1436.5176471603695,2026-05-07
2026-05-08,BUY,2026-05-08 10:20:00+05:30,2026-05-08 10:25:00+05:30,13,14,1431.61545,1429.5,1417.5,1424.0416672728147,2026-05-08
2026-05-11,SELL,2026-05-11 09:30:00+05:30,2026-05-11 09:35:00+05:30,3,4,1416.79125,1428.0,1418.0,1421.087208002775,2026-05-11
2026-05-12,SELL,2026-05-12 10:05:00+05:30,2026-05-12 10:10:00+05:30,10,11,1378.5104000000001,1393.4,1381.2,1386.586332726433,2026-05-12
2026-05-12,SELL,2026-05-12 12:20:00+05:30,2026-05-12 12:25:00+05:30,37,38,1379.31,1393.4,1381.2,1385.948237253328,2026-05-12
2026-05-13,SELL,2026-05-13 09:35:00+05:30,2026-05-13 09:40:00+05:30,4,5,1354.3225,1372.4,1357.1,1363.0153001800654,2026-05-13
2026-05-14,SELL,2026-05-14 09:35:00+05:30,2026-05-14 09:40:00+05:30,4,5,1363.5179,1369.9,1365.2,1367.2735499588846,2026-05-14
2026-05-14,BUY,2026-05-14 12:15:00+05:30,2026-05-14 12:20:00+05:30,36,37,1372.18575,1369.9,1365.2,1366.835620971829,2026-05-14
2026-05-14,SELL,2026-05-14 14:30:00+05:30,2026-05-14 14:35:00+05:30,63,64,1363.9177,1369.9,1365.2,1367.8298559226212,2026-05-14
2026-05-15,SELL,2026-05-15 09:30:00+05:30,2026-05-15 09:35:00+05:30,3,4,1343.9277,1364.8,1348.6,1351.7374989259959,2026-05-15
2026-05-18,SELL,2026-05-18 09:35:00+05:30,2026-05-18 09:40:00+05:30,4,5,1319.34,1334.0,1322.5,1324.8314218352928,2026-05-18
2026-05-18,BUY,2026-05-18 10:55:00+05:30,2026-05-18 11:00:00+05:30,20,21,1337.16825,1334.0,1322.5,1326.2027323361804,2026-05-18
2026-05-19,SELL,2026-05-19 11:30:00+05:30,2026-05-19 11:35:00+05:30,27,28,1334.83225,1344.0,1335.9,1339.6018862241067,2026-05-19
2026-05-20,BUY,2026-05-20 09:30:00+05:30,2026-05-20 09:35:00+05:30,3,4,1326.663,1323.8,1312.6,1320.6764817334022,2026-05-20
2026-05-21,SELL,2026-05-21 09:30:00+05:30,2026-05-21 09:35:00+05:30,3,4,1356.7213000000002,1370.9,1358.4,1361.7450799480582,2026-05-21
2026-05-22,BUY,2026-05-22 11:40:00+05:30,2026-05-22 11:45:00+05:30,29,30,1358.57895,1357.9,1349.1,1354.4823749545494,2026-05-22
2026-05-25,SELL,2026-05-25 09:35:00+05:30,2026-05-25 09:40:00+05:30,4,5,1359.02015,1371.1,1360.2,1363.841116826529,2026-05-25
2026-05-26,BUY,2026-05-26 09:55:00+05:30,2026-05-26 10:00:00+05:30,8,9,1366.0827000000002,1364.6,1357.4,1362.3587483030678,2026-05-26
2026-05-26,SELL,2026-05-26 14:00:00+05:30,2026-05-26 14:05:00+05:30,57,58,1356.5214,1364.6,1357.4,1362.0309338990646,2026-05-26
2026-05-27,BUY,2026-05-27 09:45:00+05:30,2026-05-27 09:50:00+05:30,6,7,1359.8796,1358.2,1351.2,1355.0350046928925,2026-05-27
2026-05-27,SELL,2026-05-27 14:40:00+05:30,2026-05-27 14:45:00+05:30,65,66,1350.1245999999999,1358.2,1351.2,1355.8279268496105,2026-05-27
2026-05-29,SELL,2026-05-29 10:20:00+05:30,2026-05-29 10:25:00+05:30,13,14,1345.2270500000002,1369.0,1348.7,1353.3183807947657,2026-05-29
2026-06-01,SELL,2026-06-01 14:05:00+05:30,2026-06-01 14:10:00+05:30,58,59,1320.1396,1335.5,1320.8,1325.661099971342,2026-06-01
2026-06-02,SELL,2026-06-02 11:00:00+05:30,2026-06-02 11:05:00+05:30,21,22,1305.347,1320.2,1307.5,1314.5042983318688,2026-06-02
2026-06-03,SELL,2026-06-03 10:05:00+05:30,2026-06-03 10:10:00+05:30,10,11,1304.04765,1324.0,1305.3,1309.7926821095434,2026-06-03
2026-06-04,SELL,2026-06-04 13:10:00+05:30,2026-06-04 13:15:00+05:30,47,48,1294.45245,1309.6,1300.1,1304.2818116859432,2026-06-04
2026-06-05,SELL,2026-06-05 10:30:00+05:30,2026-06-05 10:35:00+05:30,15,16,1296.9512,1306.0,1298.4,1300.4832180991446,2026-06-05
2026-06-08,SELL,2026-06-08 13:20:00+05:30,2026-06-08 13:25:00+05:30,49,50,1271.86375,1281.5,1273.5,1276.6922197258566,2026-06-08
2026-06-09,SELL,2026-06-09 10:45:00+05:30,2026-06-09 10:50:00+05:30,18,19,1261.66885,1274.2,1265.1,1269.2552506537638,2026-06-09
2026-06-10,BUY,2026-06-10 09:30:00+05:30,2026-06-10 09:35:00+05:30,3,4,1297.54845,1292.9,1275.0,1289.612345648784,2026-06-10
2026-06-10,SELL,2026-06-10 12:15:00+05:30,2026-06-10 12:20:00+05:30,36,37,1273.363,1292.9,1275.0,1285.3528584833443,2026-06-10
2026-06-11,BUY,2026-06-11 09:35:00+05:30,2026-06-11 09:40:00+05:30,4,5,1262.0307,1261.2,1253.2,1258.2319399390885,2026-06-11
2026-06-12,SELL,2026-06-12 09:35:00+05:30,2026-06-12 09:40:00+05:30,4,5,1269.365,1281.4,1271.0,1274.2828432978172,2026-06-12
2026-06-15,SELL,2026-06-15 12:40:00+05:30,2026-06-15 12:45:00+05:30,41,42,1304.24755,1325.0,1305.0,1313.1848989590685,2026-06-15
2026-06-16,BUY,2026-06-16 09:35:00+05:30,2026-06-16 09:40:00+05:30,4,5,1315.55745,1313.4,1306.4,1311.3012970092554,2026-06-16
2026-06-18,SELL,2026-06-18 11:15:00+05:30,2026-06-18 11:20:00+05:30,24,25,1324.03765,1333.9,1326.0,1328.012732455035,2026-06-18
2026-06-19,BUY,2026-06-19 10:05:00+05:30,2026-06-19 10:10:00+05:30,10,11,1336.76805,1336.0,1324.9,1332.5849917501841,2026-06-19
2026-06-19,SELL,2026-06-19 11:20:00+05:30,2026-06-19 11:25:00+05:30,25,26,1323.6378499999998,1336.0,1324.9,1331.1066323768075,2026-06-19
2026-06-19,SELL,2026-06-19 14:20:00+05:30,2026-06-19 14:25:00+05:30,61,62,1315.1421,1336.0,1324.9,1328.342214857639,2026-06-19
2026-06-23,SELL,2026-06-23 11:55:00+05:30,2026-06-23 12:00:00+05:30,32,33,1322.9381999999998,1333.0,1323.8,1327.5446852517678,2026-06-23
2026-06-24,SELL,2026-06-24 09:45:00+05:30,2026-06-24 09:50:00+05:30,6,7,1297.25105,1308.8,1301.0,1303.3411400941266,2026-06-24
2026-06-24,BUY,2026-06-24 10:05:00+05:30,2026-06-24 10:10:00+05:30,10,11,1312.15575,1308.8,1301.0,1303.6999457121103,2026-06-24
2026-06-25,BUY,2026-06-25 09:50:00+05:30,2026-06-25 09:55:00+05:30,7,8,1326.76305,1324.0,1316.8,1322.341432750115,2026-06-25
2026-06-25,SELL,2026-06-25 14:40:00+05:30,2026-06-25 14:45:00+05:30,65,66,1314.84225,1324.0,1316.8,1322.2174166008872,2026-06-25
2026-06-29,SELL,2026-06-29 11:40:00+05:30,2026-06-29 11:45:00+05:30,29,30,1304.44745,1313.7,1306.0,1309.3072973276155,2026-06-29
2026-06-30,SELL,2026-06-30 09:30:00+05:30,2026-06-30 09:35:00+05:30,3,4,1290.9542,1306.9,1292.2,1296.26270769717,2026-06-30
2026-07-01,BUY,2026-07-01 09:55:00+05:30,2026-07-01 10:00:00+05:30,8,9,1308.0537000000002,1301.3,1296.5,1300.6947388766478,2026-07-01
2026-07-02,SELL,2026-07-02 10:10:00+05:30,2026-07-02 10:15:00+05:30,11,12,1304.3475,1312.6,1305.3,1308.6940665648124,2026-07-02
2026-07-03,SELL,2026-07-03 10:00:00+05:30,2026-07-03 10:05:00+05:30,9,10,1303.7478,1312.0,1306.0,1307.4261739013975,2026-07-03
2026-07-06,BUY,2026-07-06 10:20:00+05:30,2026-07-06 10:25:00+05:30,13,14,1307.35335,1305.9,1299.4,1303.1787072809682,2026-07-06
2026-07-07,SELL,2026-07-07 11:40:00+05:30,2026-07-07 11:45:00+05:30,29,30,1311.9436999999998,1328.0,1315.2,1318.635389595319,2026-07-07
2026-07-08,SELL,2026-07-08 14:05:00+05:30,2026-07-08 14:10:00+05:30,58,59,1274.9622,1302.3,1278.0,1287.715735966129,2026-07-08
2026-07-09,BUY,2026-07-09 09:35:00+05:30,2026-07-09 09:40:00+05:30,4,5,1288.74405,1286.6,1274.2,1282.6424619021225,2026-07-09
2026-07-10,BUY,2026-07-10 09:45:00+05:30,2026-07-10 09:50:00+05:30,6,7,1304.0517,1302.0,1287.8,1297.1371762000822,2026-07-10
2026-07-13,SELL,2026-07-13 11:40:00+05:30,2026-07-13 11:45:00+05:30,29,30,1296.7513000000001,1305.5,1298.8,1301.3194775224185,2026-07-13
2026-07-14,BUY,2026-07-14 10:00:00+05:30,2026-07-14 10:05:00+05:30,9,10,1299.8496,1298.8,1290.0,1296.9883879786537,2026-07-14
2026-07-14,SELL,2026-07-14 15:15:00+05:30,2026-07-14 15:20:00+05:30,72,73,1289.355,1298.8,1290.0,1297.1669064965959,2026-07-14
2026-07-16,BUY,2026-07-16 09:40:00+05:30,2026-07-16 09:45:00+05:30,5,6,1308.55395,1304.0,1295.5,1302.3837865864728,2026-07-16
2026-07-17,BUY,2026-07-17 09:35:00+05:30,2026-07-17 09:40:00+05:30,4,5,1313.15625,1311.6,1296.1,1308.3957304274898,2026-07-17
2026-07-21,SELL,2026-07-21 09:30:00+05:30,2026-07-21 09:35:00+05:30,3,4,1313.64285,1326.9,1316.1,1318.1262615449102,2026-07-21
2026-07-22,SELL,2026-07-22 09:30:00+05:30,2026-07-22 09:35:00+05:30,3,4,1293.85275,1304.6,1298.2,1299.3413808961996,2026-07-22
2026-07-23,BUY,2026-07-23 10:00:00+05:30,2026-07-23 10:05:00+05:30,9,10,1285.3423500000001,1284.0,1278.3,1281.8378489753732,2026-07-23
2026-07-24,BUY,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,14,15,1272.0357000000001,1271.0,1249.8,1265.651189119771,2026-07-24
2026-07-27,SELL,2026-07-27 09:50:00+05:30,2026-07-27 09:55:00+05:30,7,8,1281.7588,1288.7,1282.5,1284.615281183122,2026-07-27
2026-07-28,BUY,2026-07-28 10:55:00+05:30,2026-07-28 11:00:00+05:30,20,21,1279.0392000000002,1277.0,1268.5,1274.609225330473,2026-07-28
2026-07-28,SELL,2026-07-28 14:45:00+05:30,2026-07-28 14:50:00+05:30,66,67,1266.46645,1277.0,1268.5,1273.3359733332038,2026-07-28
2026-07-29,BUY,2026-07-29 09:35:00+05:30,2026-07-29 09:40:00+05:30,4,5,1277.93865,1276.8,1271.2,1275.1470963791635,2026-07-29
2026-07-29,SELL,2026-07-29 10:45:00+05:30,2026-07-29 10:50:00+05:30,18,19,1269.7648000000002,1276.8,1271.2,1274.0830112295394,2026-07-29
2026-07-29,BUY,2026-07-29 14:35:00+05:30,2026-07-29 14:40:00+05:30,64,65,1278.73905,1276.8,1271.2,1275.1598331880496,2026-07-29
2026-07-30,BUY,2026-07-30 10:35:00+05:30,2026-07-30 10:40:00+05:30,16,17,1284.54195,1283.0,1275.3,1280.9274647080942,2026-07-30
2026-07-31,SELL,2026-07-31 09:30:00+05:30,2026-07-31 09:35:00+05:30,3,4,1293.65285,1300.9,1295.0,1297.3073113371534,2026-07-31
2026-07-31,BUY,2026-07-31 12:25:00+05:30,2026-07-31 12:30:00+05:30,38,39,1301.6505,1300.9,1295.0,1298.2718288210176,2026-07-31
2026-08-03,SELL,2026-08-03 09:45:00+05:30,2026-08-03 09:50:00+05:30,6,7,1310.2445500000001,1315.8,1311.2,1313.0916300413883,2026-08-03
2026-08-04,SELL,2026-08-04 09:30:00+05:30,2026-08-04 09:35:00+05:30,3,4,1304.44745,1315.0,1306.0,1308.3548749190588,2026-08-04
2026-08-05,SELL,2026-08-05 09:50:00+05:30,2026-08-05 09:55:00+05:30,7,8,1290.7543,1299.0,1292.5,1294.9412594684686,2026-08-05
2026-08-06,BUY,2026-08-06 09:45:00+05:30,2026-08-06 09:50:00+05:30,6,7,1304.2518,1301.1,1281.2,1296.573956523533,2026-08-06
2026-08-07,SELL,2026-08-07 09:35:00+05:30,2026-08-07 09:40:00+05:30,4,5,1318.64035,1331.6,1320.0,1325.1532474781718,2026-08-07
2026-08-07,BUY,2026-08-07 12:30:00+05:30,2026-08-07 12:35:00+05:30,39,40,1333.6665,1331.6,1320.0,1327.9577812147434,2026-08-07
2026-08-10,SELL,2026-08-10 09:40:00+05:30,2026-08-10 09:45:00+05:30,5,6,1323.1381,1332.1,1324.2,1326.3632989399614,2026-08-10
2026-08-12,SELL,2026-08-12 09:45:00+05:30,2026-08-12 09:50:00+05:30,6,7,1315.24205,1326.0,1316.0,1318.6312439684511,2026-08-12
2026-08-13,SELL,2026-08-13 11:30:00+05:30,2026-08-13 11:35:00+05:30,27,28,1308.5454,1327.8,1310.0,1312.6370118807638,2026-08-13
2026-08-14,SELL,2026-08-14 10:30:00+05:30,2026-08-14 10:35:00+05:30,15,16,1305.84675,1317.5,1307.2,1309.1245766066936,2026-08-14
