trade_date,direction,signal_candle_time,entry_candle_time,signal_index,entry_index,entry_price,orb_high,orb_low,signal_vwap,session_date
2026-07-02,SELL,2026-07-02 13:45:00+05:30,2026-07-02 13:50:00+05:30,54,55,44.21788,45.56,44.25,44.61627021109957,2026-07-02
2026-07-02,BUY,2026-07-02 15:20:00+05:30,2026-07-02 15:25:00+05:30,73,74,45.90294,45.56,44.25,44.89584802558168,2026-07-02
2026-07-03,SELL,2026-07-03 10:55:00+05:30,2026-07-03 11:00:00+05:30,20,21,44.73762,45.83,44.82,45.13078328880936,2026-07-03
2026-07-06,SELL,2026-07-06 11:50:00+05:30,2026-07-06 11:55:00+05:30,31,32,43.148415,44.31,43.29,43.68531548844424,2026-07-06
2026-07-07,SELL,2026-07-07 09:35:00+05:30,2026-07-07 09:40:00+05:30,4,5,41.83907,42.85,41.9,42.25172524175629,2026-07-07
2026-07-08,BUY,2026-07-08 09:30:00+05:30,2026-07-08 09:35:00+05:30,3,4,42.391185,42.32,41.79,42.10103212818205,2026-07-08
2026-07-09,BUY,2026-07-09 09:40:00+05:30,2026-07-09 09:45:00+05:30,5,6,41.760870000000004,41.6,41.15,41.49686345191962,2026-07-09
2026-07-09,SELL,2026-07-09 14:05:00+05:30,2026-07-09 14:10:00+05:30,58,59,40.809585,41.6,41.15,40.86691827182434,2026-07-09
2026-07-10,BUY,2026-07-10 10:10:00+05:30,2026-07-10 10:15:00+05:30,11,12,41.360670000000006,41.1,40.61,40.89963971151081,2026-07-10
2026-07-10,SELL,2026-07-10 12:55:00+05:30,2026-07-10 13:00:00+05:30,44,45,40.569705000000006,41.1,40.61,40.908980626744004,2026-07-10
2026-07-13,BUY,2026-07-13 10:00:00+05:30,2026-07-13 10:05:00+05:30,9,10,40.250114999999994,40.16,39.56,40.0102624981447,2026-07-13
2026-07-14,SELL,2026-07-14 12:15:00+05:30,2026-07-14 12:20:00+05:30,36,37,39.790095,40.35,39.9,40.068601507530985,2026-07-14
2026-07-15,BUY,2026-07-15 10:10:00+05:30,2026-07-15 10:15:00+05:30,11,12,40.410195,40.3,39.43,40.11053727966507,2026-07-15
2026-07-16,SELL,2026-07-16 09:30:00+05:30,2026-07-16 09:35:00+05:30,3,4,40.49974,41.09,40.65,40.7743574299395,2026-07-16
2026-07-16,SELL,2026-07-16 11:15:00+05:30,2026-07-16 11:20:00+05:30,24,25,40.61968,41.09,40.65,40.7977335290005,2026-07-16
2026-07-17,SELL,2026-07-17 11:30:00+05:30,2026-07-17 11:35:00+05:30,27,28,39.40029,40.16,39.46,39.65595686726787,2026-07-17
2026-07-17,BUY,2026-07-17 15:15:00+05:30,2026-07-17 15:20:00+05:30,72,73,40.210094999999995,40.16,39.46,39.701803403454825,2026-07-17
2026-07-20,SELL,2026-07-20 10:05:00+05:30,2026-07-20 10:10:00+05:30,10,11,39.46026,40.19,39.81,39.88073476392882,2026-07-20
2026-07-21,SELL,2026-07-21 10:45:00+05:30,2026-07-21 10:50:00+05:30,18,19,38.890544999999996,39.5,38.98,39.21393631043026,2026-07-21
2026-07-22,SELL,2026-07-22 09:35:00+05:30,2026-07-22 09:40:00+05:30,4,5,38.02098,38.99,38.25,38.43496465148497,2026-07-22
2026-07-23,BUY,2026-07-23 10:45:00+05:30,2026-07-23 10:50:00+05:30,18,19,37.668825,37.6,36.16,37.100976851058455,2026-07-23
2026-07-24,SELL,2026-07-24 09:40:00+05:30,2026-07-24 09:45:00+05:30,5,6,36.511735,36.97,36.52,36.715169578398026,2026-07-24
2026-07-24,BUY,2026-07-24 13:10:00+05:30,2026-07-24 13:15:00+05:30,47,48,37.07853,36.97,36.52,36.6903685445907,2026-07-24
2026-07-27,SELL,2026-07-27 10:25:00+05:30,2026-07-27 10:30:00+05:30,14,15,37.231375,37.68,37.3,37.44479367925426,2026-07-27
2026-07-28,SELL,2026-07-28 09:30:00+05:30,2026-07-28 09:35:00+05:30,3,4,37.091445,37.5,37.11,37.27865094345307,2026-07-28
2026-07-28,SELL,2026-07-28 10:00:00+05:30,2026-07-28 10:05:00+05:30,9,10,37.041470000000004,37.5,37.11,37.31710706214104,2026-07-28
2026-07-28,BUY,2026-07-28 10:55:00+05:30,2026-07-28 11:00:00+05:30,20,21,37.51875,37.5,37.11,37.32334660440314,2026-07-28
2026-07-28,SELL,2026-07-28 14:05:00+05:30,2026-07-28 14:10:00+05:30,58,59,37.081450000000004,37.5,37.11,37.33438560334932,2026-07-28
2026-07-30,SELL,2026-07-30 10:25:00+05:30,2026-07-30 10:30:00+05:30,14,15,37.711135,38.18,37.75,37.88503685296582,2026-07-30
2026-07-31,BUY,2026-07-31 09:50:00+05:30,2026-07-31 09:55:00+05:30,7,8,38.309145,38.03,37.61,37.965291460771276,2026-07-31
2026-08-04,BUY,2026-08-04 09:50:00+05:30,2026-08-04 09:55:00+05:30,7,8,39.27963,39.25,38.71,39.01763619300434,2026-08-04
2026-08-04,SELL,2026-08-04 13:35:00+05:30,2026-08-04 13:40:00+05:30,52,53,38.68065,39.25,38.71,39.109491410097114,2026-08-04
2026-08-05,BUY,2026-08-05 09:30:00+05:30,2026-08-05 09:35:00+05:30,3,4,41.190585,40.45,38.72,40.229169409820315,2026-08-05
2026-08-07,SELL,2026-08-07 10:15:00+05:30,2026-08-07 10:20:00+05:30,12,13,41.11943,41.74,41.2,41.376000069448146,2026-08-07
2026-08-10,BUY,2026-08-10 09:35:00+05:30,2026-08-10 09:40:00+05:30,4,5,40.370175,39.86,38.85,39.71177247807429,2026-08-10
2026-08-12,SELL,2026-08-12 09:40:00+05:30,2026-08-12 09:45:00+05:30,5,6,39.770105,40.81,39.85,40.13260406024932,2026-08-12
2026-08-13,SELL,2026-08-13 09:40:00+05:30,2026-08-13 09:45:00+05:30,5,6,39.910035,40.41,40.0,40.18460798772011,2026-08-13
2026-08-14,SELL,2026-08-14 09:35:00+05:30,2026-08-14 09:40:00+05:30,4,5,39.110435,39.79,39.21,39.42496685073723,2026-08-14
